antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({'universiteit', 'vunet'})","frozenset({'amsterdam', 'vrije'})",0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
"frozenset({'amsterdam', 'vrije'})","frozenset({'universiteit', 'vunet'})",0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
"frozenset({'amsterdam', 'vunet'})","frozenset({'universiteit', 'vrije'})",0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
"frozenset({'vrije', 'vunet'})","frozenset({'universiteit', 'amsterdam'})",0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
frozenset({'universiteit'}),"frozenset({'amsterdam', 'vrije', 'vunet'})",0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
frozenset({'amsterdam'}),"frozenset({'universiteit', 'vrije', 'vunet'})",0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
frozenset({'vrije'}),"frozenset({'universiteit', 'amsterdam', 'vunet'})",0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
frozenset({'vunet'}),"frozenset({'universiteit', 'amsterdam', 'vrije'})",0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
"frozenset({'universiteit', 'registration', 'vrije'})",frozenset({'vunet'}),0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
"frozenset({'universiteit', 'registration', 'vunet'})",frozenset({'vrije'}),0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
"frozenset({'universiteit', 'vrije', 'vunet'})",frozenset({'registration'}),0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
"frozenset({'registration', 'vrije', 'vunet'})",frozenset({'universiteit'}),0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
"frozenset({'universiteit', 'registration'})","frozenset({'vrije', 'vunet'})",0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
"frozenset({'universiteit', 'vrije'})","frozenset({'registration', 'vunet'})",0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
"frozenset({'universiteit', 'vunet'})","frozenset({'registration', 'vrije'})",0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
"frozenset({'registration', 'vrije'})","frozenset({'universiteit', 'vunet'})",0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
"frozenset({'registration', 'vunet'})","frozenset({'universiteit', 'vrije'})",0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
"frozenset({'vrije', 'vunet'})","frozenset({'universiteit', 'registration'})",0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
frozenset({'universiteit'}),"frozenset({'registration', 'vrije', 'vunet'})",0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
frozenset({'registration'}),"frozenset({'universiteit', 'vrije', 'vunet'})",0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
frozenset({'vrije'}),"frozenset({'universiteit', 'registration', 'vunet'})",0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
frozenset({'vunet'}),"frozenset({'universiteit', 'registration', 'vrije'})",0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
"frozenset({'universiteit', 'registration', 'amsterdam', 'vrije'})",frozenset({'vunet'}),0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
"frozenset({'universiteit', 'amsterdam', 'vrije', 'vunet'})",frozenset({'registration'}),0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
"frozenset({'registration', 'amsterdam', 'vrije', 'vunet'})",frozenset({'universiteit'}),0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
"frozenset({'universiteit', 'registration', 'amsterdam', 'vunet'})",frozenset({'vrije'}),0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
"frozenset({'universiteit', 'registration', 'vrije', 'vunet'})",frozenset({'amsterdam'}),0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
"frozenset({'universiteit', 'amsterdam', 'vrije'})","frozenset({'registration', 'vunet'})",0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
"frozenset({'registration', 'amsterdam', 'vrije'})","frozenset({'universiteit', 'vunet'})",0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
"frozenset({'amsterdam', 'vrije', 'vunet'})","frozenset({'universiteit', 'registration'})",0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
"frozenset({'universiteit', 'registration', 'amsterdam'})","frozenset({'vrije', 'vunet'})",0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
