antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({'modeler', 'simulation'})",frozenset({'syllabus'}),0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
"frozenset({'syllabus', 'simulation'})",frozenset({'modeler'}),0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
frozenset({'modeler'}),"frozenset({'syllabus', 'simulation'})",0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
frozenset({'syllabus'}),"frozenset({'modeler', 'simulation'})",0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
frozenset({'simulation'}),"frozenset({'modeler', 'syllabus'})",0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
"frozenset({'programming', 'modelling'})",frozenset({'simulation'}),0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
"frozenset({'modelling', 'simulation'})",frozenset({'programming'}),0.07142857142857142,0.5,0.07142857142857142,1.0,2.0,0.03571428571428571,inf
"frozenset({'programming', 'simulation'})",frozenset({'modelling'}),0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
frozenset({'modelling'}),"frozenset({'programming', 'simulation'})",0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
frozenset({'simulation'}),"frozenset({'programming', 'modelling'})",0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
"frozenset({'syllabus', 'modelling'})",frozenset({'programming'}),0.07142857142857142,0.5,0.07142857142857142,1.0,2.0,0.03571428571428571,inf
"frozenset({'syllabus', 'programming'})",frozenset({'modelling'}),0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
"frozenset({'programming', 'modelling'})",frozenset({'syllabus'}),0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
frozenset({'syllabus'}),"frozenset({'programming', 'modelling'})",0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
frozenset({'modelling'}),"frozenset({'syllabus', 'programming'})",0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
"frozenset({'syllabus', 'modelling'})",frozenset({'simulation'}),0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
"frozenset({'syllabus', 'simulation'})",frozenset({'modelling'}),0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
"frozenset({'modelling', 'simulation'})",frozenset({'syllabus'}),0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
frozenset({'syllabus'}),"frozenset({'modelling', 'simulation'})",0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
frozenset({'modelling'}),"frozenset({'syllabus', 'simulation'})",0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
frozenset({'simulation'}),"frozenset({'syllabus', 'modelling'})",0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
"frozenset({'network', 'protocol'})",frozenset({'networking'}),0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
"frozenset({'network', 'networking'})",frozenset({'protocol'}),0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
"frozenset({'protocol', 'networking'})",frozenset({'network'}),0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
frozenset({'network'}),"frozenset({'protocol', 'networking'})",0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
frozenset({'protocol'}),"frozenset({'network', 'networking'})",0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
frozenset({'networking'}),"frozenset({'network', 'protocol'})",0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
"frozenset({'network', 'security'})",frozenset({'networking'}),0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
"frozenset({'network', 'networking'})",frozenset({'security'}),0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
"frozenset({'security', 'networking'})",frozenset({'network'}),0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
frozenset({'network'}),"frozenset({'security', 'networking'})",0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
frozenset({'security'}),"frozenset({'network', 'networking'})",0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
frozenset({'networking'}),"frozenset({'network', 'security'})",0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
"frozenset({'network', 'security'})",frozenset({'protocol'}),0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
"frozenset({'network', 'protocol'})",frozenset({'security'}),0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
"frozenset({'security', 'protocol'})",frozenset({'network'}),0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
frozenset({'network'}),"frozenset({'security', 'protocol'})",0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
frozenset({'security'}),"frozenset({'network', 'protocol'})",0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
frozenset({'protocol'}),"frozenset({'network', 'security'})",0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
"frozenset({'security', 'protocol'})",frozenset({'networking'}),0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
"frozenset({'security', 'networking'})",frozenset({'protocol'}),0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
"frozenset({'protocol', 'networking'})",frozenset({'security'}),0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
frozenset({'security'}),"frozenset({'protocol', 'networking'})",0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
frozenset({'protocol'}),"frozenset({'security', 'networking'})",0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
frozenset({'networking'}),"frozenset({'security', 'protocol'})",0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
"frozenset({'teaching', 'programmer'})",frozenset({'study'}),0.07142857142857142,0.21428571428571427,0.07142857142857142,1.0,4.666666666666667,0.05612244897959184,inf
"frozenset({'programmer', 'study'})",frozenset({'teaching'}),0.07142857142857142,0.2857142857142857,0.07142857142857142,1.0,3.5,0.05102040816326531,inf
frozenset({'programmer'}),"frozenset({'teaching', 'study'})",0.07142857142857142,0.21428571428571427,0.07142857142857142,1.0,4.666666666666667,0.05612244897959184,inf
"frozenset({'programmer', 'tutoring'})",frozenset({'study'}),0.07142857142857142,0.21428571428571427,0.07142857142857142,1.0,4.666666666666667,0.05612244897959184,inf
"frozenset({'programmer', 'study'})",frozenset({'tutoring'}),0.07142857142857142,0.21428571428571427,0.07142857142857142,1.0,4.666666666666667,0.05612244897959184,inf
frozenset({'programmer'}),"frozenset({'tutoring', 'study'})",0.07142857142857142,0.21428571428571427,0.07142857142857142,1.0,4.666666666666667,0.05612244897959184,inf
"frozenset({'teaching', 'programmer'})",frozenset({'tutoring'}),0.07142857142857142,0.21428571428571427,0.07142857142857142,1.0,4.666666666666667,0.05612244897959184,inf
"frozenset({'programmer', 'tutoring'})",frozenset({'teaching'}),0.07142857142857142,0.2857142857142857,0.07142857142857142,1.0,3.5,0.05102040816326531,inf
frozenset({'programmer'}),"frozenset({'teaching', 'tutoring'})",0.07142857142857142,0.21428571428571427,0.07142857142857142,1.0,4.666666666666667,0.05612244897959184,inf
"frozenset({'python', 'programming'})",frozenset({'study'}),0.07142857142857142,0.21428571428571427,0.07142857142857142,1.0,4.666666666666667,0.05612244897959184,inf
"frozenset({'python', 'study'})",frozenset({'programming'}),0.07142857142857142,0.5,0.07142857142857142,1.0,2.0,0.03571428571428571,inf
frozenset({'python'}),"frozenset({'programming', 'study'})",0.07142857142857142,0.14285714285714285,0.07142857142857142,1.0,7.0,0.061224489795918366,inf
"frozenset({'python', 'teaching'})",frozenset({'programming'}),0.07142857142857142,0.5,0.07142857142857142,1.0,2.0,0.03571428571428571,inf
"frozenset({'python', 'programming'})",frozenset({'teaching'}),0.07142857142857142,0.2857142857142857,0.07142857142857142,1.0,3.5,0.05102040816326531,inf
frozenset({'python'}),"frozenset({'teaching', 'programming'})",0.07142857142857142,0.14285714285714285,0.07142857142857142,1.0,7.0,0.061224489795918366,inf
"frozenset({'python', 'programming'})",frozenset({'tutoring'}),0.07142857142857142,0.21428571428571427,0.07142857142857142,1.0,4.666666666666667,0.05612244897959184,inf
"frozenset({'python', 'tutoring'})",frozenset({'programming'}),0.07142857142857142,0.5,0.07142857142857142,1.0,2.0,0.03571428571428571,inf
frozenset({'python'}),"frozenset({'programming', 'tutoring'})",0.07142857142857142,0.14285714285714285,0.07142857142857142,1.0,7.0,0.061224489795918366,inf
"frozenset({'syllabus', 'programming'})",frozenset({'simulation'}),0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
"frozenset({'syllabus', 'simulation'})",frozenset({'programming'}),0.07142857142857142,0.5,0.07142857142857142,1.0,2.0,0.03571428571428571,inf
"frozenset({'programming', 'simulation'})",frozenset({'syllabus'}),0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
frozenset({'syllabus'}),"frozenset({'programming', 'simulation'})",0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
frozenset({'simulation'}),"frozenset({'syllabus', 'programming'})",0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
"frozenset({'teaching', 'programming'})",frozenset({'study'}),0.14285714285714285,0.21428571428571427,0.14285714285714285,1.0,4.666666666666667,0.11224489795918367,inf
"frozenset({'programming', 'study'})",frozenset({'teaching'}),0.14285714285714285,0.2857142857142857,0.14285714285714285,1.0,3.5,0.10204081632653061,inf
"frozenset({'programming', 'tutoring'})",frozenset({'study'}),0.14285714285714285,0.21428571428571427,0.14285714285714285,1.0,4.666666666666667,0.11224489795918367,inf
"frozenset({'programming', 'study'})",frozenset({'tutoring'}),0.14285714285714285,0.21428571428571427,0.14285714285714285,1.0,4.666666666666667,0.11224489795918367,inf
"frozenset({'teaching', 'programming'})",frozenset({'tutoring'}),0.14285714285714285,0.21428571428571427,0.14285714285714285,1.0,4.666666666666667,0.11224489795918367,inf
"frozenset({'programming', 'tutoring'})",frozenset({'teaching'}),0.14285714285714285,0.2857142857142857,0.14285714285714285,1.0,3.5,0.10204081632653061,inf
"frozenset({'python', 'teaching'})",frozenset({'study'}),0.07142857142857142,0.21428571428571427,0.07142857142857142,1.0,4.666666666666667,0.05612244897959184,inf
"frozenset({'python', 'study'})",frozenset({'teaching'}),0.07142857142857142,0.2857142857142857,0.07142857142857142,1.0,3.5,0.05102040816326531,inf
frozenset({'python'}),"frozenset({'teaching', 'study'})",0.07142857142857142,0.21428571428571427,0.07142857142857142,1.0,4.666666666666667,0.05612244897959184,inf
"frozenset({'python', 'tutoring'})",frozenset({'study'}),0.07142857142857142,0.21428571428571427,0.07142857142857142,1.0,4.666666666666667,0.05612244897959184,inf
"frozenset({'python', 'study'})",frozenset({'tutoring'}),0.07142857142857142,0.21428571428571427,0.07142857142857142,1.0,4.666666666666667,0.05612244897959184,inf
frozenset({'python'}),"frozenset({'tutoring', 'study'})",0.07142857142857142,0.21428571428571427,0.07142857142857142,1.0,4.666666666666667,0.05612244897959184,inf
"frozenset({'python', 'teaching'})",frozenset({'tutoring'}),0.07142857142857142,0.21428571428571427,0.07142857142857142,1.0,4.666666666666667,0.05612244897959184,inf
"frozenset({'python', 'tutoring'})",frozenset({'teaching'}),0.07142857142857142,0.2857142857142857,0.07142857142857142,1.0,3.5,0.05102040816326531,inf
frozenset({'python'}),"frozenset({'teaching', 'tutoring'})",0.07142857142857142,0.21428571428571427,0.07142857142857142,1.0,4.666666666666667,0.05612244897959184,inf
"frozenset({'studenten', 'student'})",frozenset({'teaching'}),0.07142857142857142,0.2857142857142857,0.07142857142857142,1.0,3.5,0.05102040816326531,inf
"frozenset({'studenten', 'teaching'})",frozenset({'student'}),0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
"frozenset({'teaching', 'student'})",frozenset({'studenten'}),0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
frozenset({'studenten'}),"frozenset({'teaching', 'student'})",0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
frozenset({'student'}),"frozenset({'studenten', 'teaching'})",0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
"frozenset({'teaching', 'tutoring'})",frozenset({'study'}),0.21428571428571427,0.21428571428571427,0.21428571428571427,1.0,4.666666666666667,0.1683673469387755,inf
"frozenset({'teaching', 'study'})",frozenset({'tutoring'}),0.21428571428571427,0.21428571428571427,0.21428571428571427,1.0,4.666666666666667,0.1683673469387755,inf
"frozenset({'tutoring', 'study'})",frozenset({'teaching'}),0.21428571428571427,0.2857142857142857,0.21428571428571427,1.0,3.5,0.15306122448979592,inf
frozenset({'teaching'}),"frozenset({'tutoring', 'study'})",0.2857142857142857,0.21428571428571427,0.21428571428571427,0.75,3.5,0.15306122448979592,3.142857142857143
frozenset({'tutoring'}),"frozenset({'teaching', 'study'})",0.21428571428571427,0.21428571428571427,0.21428571428571427,1.0,4.666666666666667,0.1683673469387755,inf
frozenset({'study'}),"frozenset({'teaching', 'tutoring'})",0.21428571428571427,0.21428571428571427,0.21428571428571427,1.0,4.666666666666667,0.1683673469387755,inf
"frozenset({'algorithmic', 'agent', 'cooperative'})",frozenset({'multiagent'}),0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
"frozenset({'algorithmic', 'agent', 'multiagent'})",frozenset({'cooperative'}),0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
"frozenset({'algorithmic', 'cooperative', 'multiagent'})",frozenset({'agent'}),0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
"frozenset({'cooperative', 'agent', 'multiagent'})",frozenset({'algorithmic'}),0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
"frozenset({'algorithmic', 'agent'})","frozenset({'cooperative', 'multiagent'})",0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
"frozenset({'algorithmic', 'cooperative'})","frozenset({'multiagent', 'agent'})",0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
"frozenset({'algorithmic', 'multiagent'})","frozenset({'cooperative', 'agent'})",0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
"frozenset({'cooperative', 'agent'})","frozenset({'algorithmic', 'multiagent'})",0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
"frozenset({'multiagent', 'agent'})","frozenset({'algorithmic', 'cooperative'})",0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,14.0,0.06632653061224489,inf
